FIPS code ,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,Average hourly pay ,lq_disclosure_code,lq_annual_avg_estabs_count,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay
55093,55093,5,111,75,0,2009,A,,"Pierce County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,36,679393,372298,6549,365,18960,9.0848107331,,0.78,0.93,1.01,1.01,0.58,1.1,1.1
55095,55095,5,111,75,0,2009,A,,"Polk County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,18,246821,199711,18721,259,13463,6.4508864399,,0.74,0.3,0.24,0.31,0.67,0.8,0.8
55097,55097,5,111,75,0,2009,A,,"Portage County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,26,602,24744409,8031879,376515,791,41138,19.7115476761,,3.38,4.57,9.91,5.16,6.16,2.17,2.17
55099,55099,5,111,75,0,2009,A,,"Price County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,22,1173980,292494,22218,1011,52566,25.1873502635,,1.55,0.9,3.09,1.04,2.33,3.39,3.39
55101,55101,5,111,75,0,2009,A,,"Racine County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,17,125,3475989,1852408,92704,535,27845,13.3421178725,,0.89,0.43,0.54,0.52,0.75,1.27,1.27
55103,55103,5,111,75,0,2009,A,N,"Richland County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.49,0,0,0,0,0,0
55105,55105,5,111,75,0,2009,A,,"Rock County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,20,117,2923245,1536164,61585,482,25039,11.9976042166,,1.25,0.48,0.61,0.53,0.52,1.27,1.27
55107,55107,5,111,75,0,2009,A,N,"Rusk County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,1.22,0,0,0,0,0,0
55109,55109,5,111,75,0,2009,A,,"St. Croix County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,31,824533,403951,18387,507,26385,12.6425491136,,0.78,0.27,0.42,0.3,0.37,1.53,1.53
55111,55111,5,111,75,0,2009,A,,"Sauk County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,27,769285,320848,8140,540,28059,13.444657403,,0.94,0.18,0.32,0.17,0.11,1.72,1.71
55113,55113,5,111,75,0,2009,A,N,"Sawyer County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,0.86,0,0,0,0,0,0
55115,55115,5,111,75,0,2009,A,,"Shawano County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,21,383910,207980,5456,357,18576,8.9008145664,,1.21,0.41,0.51,0.37,0.29,1.26,1.26
55117,55117,5,111,75,0,2009,A,,"Sheboygan County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,46,592320,374370,10134,247,12830,6.1475802587,,0.46,0.19,0.12,0.12,0.09,0.62,0.62
55121,55121,5,111,75,0,2009,A,,"Trempealeau County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,47,1226274,611058,12447,503,26137,12.5237182559,,1.55,0.89,1.36,0.94,0.76,1.54,1.54
55123,55123,5,111,75,0,2009,A,N,"Vernon County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.65,0,0,0,0,0,0
55125,55125,5,111,75,0,2009,A,,"Vilas County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,45,1357292,535943,37233,579,30106,14.4254911356,,1.43,1.43,3.18,1.47,2.03,2.22,2.22
55127,55127,5,111,75,0,2009,A,,"Walworth County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,11,61,1084128,693330,38274,342,17773,8.5160517489,,0.88,0.4,0.41,0.37,0.56,1.02,1.02
55129,55129,5,111,75,0,2009,A,,"Washburn County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,10,306255,160278,10916,579,30123,14.4336367992,,1.86,0.44,0.88,0.68,1.48,1.96,1.96
55131,55131,5,111,75,0,2009,A,N,"Washington County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,11,0,0,0,0,0,0,0,N,0.73,0,0,0,0,0,0
55133,55133,5,111,75,0,2009,A,,"Waukesha County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,16,199,5196966,2304320,75332,501,26061,12.4873023479,,0.26,0.22,0.24,0.18,0.18,1.08,1.08
55135,55135,5,111,75,0,2009,A,N,"Waupaca County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,0.64,0,0,0,0,0,0
55137,55137,5,111,75,0,2009,A,,"Waushara County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,29,463,15186882,6782716,547180,631,32831,15.7311931001,,11.44,18.12,40.37,23.83,39.91,2.23,2.23
55139,55139,5,111,75,0,2009,A,,"Winnebago County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,38,661864,434088,15941,333,17304,8.291327264,,0.4,0.11,0.08,0.1,0.1,0.78,0.78
55141,55141,5,111,75,0,2009,A,,"Wood County, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,39,348,15832203,4122033,198304,876,45549,21.8251078103,,4.36,2.02,4.09,2.41,3.14,2.03,2.03
55999,55999,5,111,75,0,2009,A,N,"Unknown Or Undefined, Wisconsin",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.02,0,0,0,0,0,0
56000,56000,5,111,55,0,2009,A,,Wyoming -- Statewide,Private,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,86,463,11417234,8404149,140536,475,24686,11.828461907,,0.73,0.41,0.46,0.38,0.38,1.12,1.12
56001,56001,5,111,75,0,2009,A,,"Albany County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,18,294834,212567,5439,311,16155,7.7407762338,,0.52,0.28,0.24,0.26,0.44,0.85,0.85
56003,56003,5,111,75,0,2009,A,,"Big Horn County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,11,75,2010205,1538992,37126,515,26773,12.828461907,,5.6,4.45,6.71,5.82,5.56,1.5,1.51
56007,56007,5,111,75,0,2009,A,N,"Carbon County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.29,0,0,0,0,0,0
56013,56013,5,111,75,0,2009,A,,"Fremont County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,38,787236,619035,11367,398,20717,9.9266890273,,1.21,0.56,0.62,0.52,0.48,1.1,1.1
56015,56015,5,111,75,0,2009,A,,"Goshen County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,32,551322,387221,11564,327,17007,8.1490177288,,2.74,1.74,1.93,1.62,2.53,1.09,1.09
56021,56021,5,111,75,0,2009,A,N,"Laramie County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,0,0,0,0,0,0,0,N,0.46,0,0,0,0,0,0
56023,56023,5,111,75,0,2009,A,N,"Lincoln County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0
56025,56025,5,111,75,0,2009,A,N,"Natrona County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,0,N,0.33,0,0,0,0,0,0
56029,56029,5,111,75,0,2009,A,,"Park County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,20,118,3046567,2329594,40641,498,25910,12.4149496885,,2.87,2.13,2.94,2.58,2.47,1.38,1.38
56031,56031,5,111,75,0,2009,A,,"Platte County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,10,356581,214098,4084,658,34232,16.4024916148,,2.21,0.71,1.33,0.89,0.68,1.79,1.8
56033,56033,5,111,75,0,2009,A,,"Sheridan County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,35,743843,540475,5102,411,21354,10.2319118352,,0.59,0.64,0.68,0.56,0.35,1.06,1.07
56035,56035,5,111,75,0,2009,A,N,"Sublette County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.66,0,0,0,0,0,0
56039,56039,5,111,75,0,2009,A,N,"Teton County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.2,0,0,0,0,0,0
56043,56043,5,111,75,0,2009,A,,"Washakie County, Wyoming",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,54,1562948,1081575,7271,556,28899,13.8471490177,,5.95,3.28,5.11,3.65,1.27,1.55,1.55
72000,72000,5,111,55,0,2009,A,,Puerto Rico -- Statewide,Private,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,1678,7755,66379930,47947114,1776287,165,8559,4.1011020604,,6.88,1.97,1.18,1.75,1.54,0.6,0.6
72001,72001,5,111,75,0,2009,A,,"Adjuntas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,107,258,1529463,1428852,38842,114,5921,2.8370867274,,92.13,28.84,16.45,35.38,21.07,0.57,0.57
72003,72003,5,111,75,0,2009,A,,"Aguada Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,14,45,293147,278005,8755,124,6466,3.0982271203,,5.98,2.17,1.46,2.02,1.3,0.67,0.67
72005,72005,5,111,75,0,2009,A,,"Aguadilla Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,13,113003,75022,2834,165,8583,4.1126018208,,1.17,0.18,0.11,0.18,0.15,0.61,0.61
72007,72007,5,111,75,0,2009,A,N,"Aguas Buenas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,0,0,0,0,0,0,0,N,16.55,0,0,0,0,0,0
72009,72009,5,111,75,0,2009,A,,"Aibonito Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,29,115,1276665,794158,22943,213,11061,5.2999520843,,16.78,4.86,4.27,6.15,4.89,0.87,0.87
72011,72011,5,111,75,0,2009,A,,"Anasco Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,22,55,315437,308878,12690,111,5753,2.7565884044,,17.13,2.59,1.15,1.95,2.17,0.45,0.45
72013,72013,5,111,75,0,2009,A,,"Arecibo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,101,1227898,738307,20935,234,12188,5.8399616675,,2.6,1.08,0.98,1.29,0.85,0.91,0.91
72015,72015,5,111,75,0,2009,A,N,"Arroyo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,1.96,0,0,0,0,0,0
72017,72017,5,111,75,0,2009,A,N,"Barceloneta Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,1.53,0,0,0,0,0,0
72019,72019,5,111,75,0,2009,A,,"Barranquitas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,86,212,1306927,1179929,33091,119,6174,2.9583133685,,48.58,14.55,7.79,16.84,12.19,0.54,0.54
72021,72021,5,111,75,0,2009,A,N,"Bayamon Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.06,0,0,0,0,0,0
72023,72023,5,111,75,0,2009,A,,"Cabo Rojo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,81,855945,503271,15354,202,10513,5.0373742214,,4.32,2.95,3.2,2.6,1.61,1.08,1.08
72025,72025,5,111,75,0,2009,A,,"Caguas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,16,214,4501867,1531608,78755,404,21012,10.0680402492,,1.33,1.11,1.83,0.98,1.12,1.64,1.64
72027,72027,5,111,75,0,2009,A,N,"Camuy Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,0,0,0,0,0,0,0,N,4.51,0,0,0,0,0,0
72029,72029,5,111,75,0,2009,A,,"Canovanas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,30,242922,192838,7027,157,8165,3.9123143268,,3.32,1.05,0.66,1.05,0.94,0.63,0.63
72035,72035,5,111,75,0,2009,A,,"Cayey Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,10,20,161566,120352,3689,159,8285,3.9698131289,,3.78,0.42,0.26,0.39,0.32,0.62,0.63
72039,72039,5,111,75,0,2009,A,,"Ciales Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,29,47,277666,273014,8783,114,5950,2.8509822712,,36.35,6.01,3.34,7.55,5.86,0.56,0.56
72041,72041,5,111,75,0,2009,A,,"Cidra Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,11,19,157729,120537,3639,160,8338,3.9952084332,,5.8,0.68,0.35,0.58,0.43,0.52,0.52
72043,72043,5,111,75,0,2009,A,N,"Coamo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,23,0,0,0,0,0,0,0,N,14.29,0,0,0,0,0,0
72045,72045,5,111,75,0,2009,A,,"Comerio Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,17,48,363849,298140,9697,147,7633,3.6574029708,,25.72,5.94,4.05,8.75,6.77,0.69,0.69
72047,72047,5,111,75,0,2009,A,,"Corozal Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,48,98,577259,552960,15244,113,5885,2.8198370867,,28.8,6.17,3.26,5.88,3.27,0.53,0.53
72051,72051,5,111,75,0,2009,A,N,"Dorado Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.99,0,0,0,0,0,0
72053,72053,5,111,75,0,2009,A,N,"Fajardo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.37,0,0,0,0,0,0
72054,72054,5,111,75,0,2009,A,N,"Florida Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,5.17,0,0,0,0,0,0
72055,72055,5,111,75,0,2009,A,N,"Guanica Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,14,0,0,0,0,0,0,0,N,22.13,0,0,0,0,0,0
72057,72057,5,111,75,0,2009,A,,"Guayama Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,11,119059,92324,2917,213,11075,5.3066602779,,2.3,0.2,0.14,0.28,0.25,0.68,0.68
72059,72059,5,111,75,0,2009,A,N,"Guayanilla Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,28,0,0,0,0,0,0,0,N,43.61,0,0,0,0,0,0
72061,72061,5,111,75,0,2009,A,,"Guaynabo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,63,957507,467919,17702,294,15279,7.3210349784,,0.52,0.36,0.31,0.29,0.3,0.87,0.87
72063,72063,5,111,75,0,2009,A,,"Gurabo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,10,68598,58237,1938,129,6692,3.2065165309,,1.91,0.35,0.16,0.23,0.16,0.45,0.45
72065,72065,5,111,75,0,2009,A,,"Hatillo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,5,52453,29455,834,205,10668,5.1116435074,,1.56,0.15,0.17,0.12,0.09,1.12,1.12
72067,72067,5,111,75,0,2009,A,,"Hormigueros Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,55,453351,340615,12760,157,8181,3.9199808337,,6.55,5.93,4.89,5.75,4.6,0.82,0.82
72069,72069,5,111,75,0,2009,A,,"Humacao Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,18,235173,131792,4692,256,13312,6.3785337805,,0.98,0.25,0.23,0.3,0.24,0.94,0.94
72071,72071,5,111,75,0,2009,A,,"lsabela Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,16,51,460212,338884,12485,174,9068,4.3449928126,,7.12,1.88,1.54,1.81,1.49,0.82,0.82
72073,72073,5,111,75,0,2009,A,,"Jayuya Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,65,162,859866,808932,21734,102,5297,2.5380929564,,70.97,12.15,5.06,11.23,10.04,0.42,0.42
72075,72075,5,111,75,0,2009,A,,"Juana Diaz Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,22,263,2657793,1828261,79786,195,10122,4.8500239578,,14.61,10,8.9,11.09,11.33,0.89,0.89
72077,72077,5,111,75,0,2009,A,N,"Juncos Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,2.99,0,0,0,0,0,0
72079,72079,5,111,75,0,2009,A,,"Lajas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,28,132,1167862,792767,30619,170,8847,4.2390991854,,25.9,9.74,8.82,9.38,6.97,0.9,0.91
72081,72081,5,111,75,0,2009,A,,"Lares Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,142,502,3211383,2934428,105311,123,6392,3.0627695256,,81.51,30.03,21.09,27.46,20.12,0.7,0.7
72083,72083,5,111,75,0,2009,A,N,"Las Marias Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,56,0,0,0,0,0,0,0,N,88.52,0,0,0,0,0,0
72085,72085,5,111,75,0,2009,A,N,"Las Piedras Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,18,0,0,0,0,0,0,0,N,11.99,0,0,0,0,0,0
72087,72087,5,111,75,0,2009,A,N,"Loiza Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,6.48,0,0,0,0,0,0
72089,72089,5,111,75,0,2009,A,N,"Luquillo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,1.38,0,0,0,0,0,0
72091,72091,5,111,75,0,2009,A,,"Manati Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,11,56,738340,450411,14547,255,13283,6.3646382367,,3.37,1.08,1.01,1.06,0.9,0.94,0.94
72093,72093,5,111,75,0,2009,A,,"Maricao Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,49,244,1341974,1195054,48002,106,5494,2.6324868232,,122.11,38.62,19.19,34.46,32.69,0.5,0.5
72095,72095,5,111,75,0,2009,A,N,"Maunabo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,0,0,0,0,0,0,0,N,32.78,0,0,0,0,0,0
72097,72097,5,111,75,0,2009,A,,"Mayaguez Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,29,55,344043,281107,7513,120,6255,2.9971250599,,3.56,0.38,0.19,0.3,0.17,0.48,0.48
72099,72099,5,111,75,0,2009,A,,"Moca Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,35,108,680731,624984,25228,121,6313,3.0249161476,,19.66,6.45,3.85,6.05,4.29,0.6,0.6
72101,72101,5,111,75,0,2009,A,N,"Morovis Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,18,0,0,0,0,0,0,0,N,17.73,0,0,0,0,0,0
72103,72103,5,111,75,0,2009,A,,"Naguabo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,9,56208,46332,1337,120,6245,2.9923334931,,6.19,1.14,0.6,0.95,0.58,0.53,0.53
72105,72105,5,111,75,0,2009,A,,"Naranjito Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,29,70,492076,450319,9207,136,7063,3.3842836608,,17.11,4.69,3.06,4.82,2.14,0.66,0.65
72107,72107,5,111,75,0,2009,A,,"Orocovis Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,67,172,984362,974883,27457,110,5731,2.7460469574,,58.89,11.19,6.39,8.41,5.02,0.57,0.57
72109,72109,5,111,75,0,2009,A,,"Patillas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,26,187963,185287,5105,138,7160,3.4307618591,,18.16,3.4,2.23,5.9,3.48,0.65,0.65
72111,72111,5,111,75,0,2009,A,,"Penuelas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,11,76366,76366,1711,131,6788,3.2525155726,,7.06,0.83,0.45,0.93,0.43,0.52,0.52
72113,72113,5,111,75,0,2009,A,,"Ponce Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,40,140,1336831,920664,30734,184,9554,4.5778629612,,3.45,0.64,0.5,0.68,0.52,0.78,0.78
72115,72115,5,111,75,0,2009,A,,"Quebradillas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,16,124584,93381,3613,151,7868,3.7700047916,,3.25,1.55,1.14,1.85,1.55,0.74,0.74
72117,72117,5,111,75,0,2009,A,N,"Rincon Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,2.73,0,0,0,0,0,0
72119,72119,5,111,75,0,2009,A,N,"Rio Grande Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,0,0,0,0,0,0,0,N,4.85,0,0,0,0,0,0
72121,72121,5,111,75,0,2009,A,,"Sabana Grande Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,107,824538,717010,26326,149,7742,3.7096310494,,11.99,8.81,6.39,11.5,8.54,0.73,0.73
72123,72123,5,111,75,0,2009,A,N,"Salinas Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,16,0,0,0,0,0,0,0,N,15.27,0,0,0,0,0,0
72125,72125,5,111,75,0,2009,A,,"San German Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,32,102,636671,605526,20460,120,6216,2.9784379492,,14.73,2.68,1.33,2.53,1.73,0.5,0.5
72127,72127,5,111,75,0,2009,A,,"San Juan Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,21,198,2917797,1457506,50878,283,14736,7.0608528989,,0.37,0.18,0.15,0.19,0.16,0.87,0.87
72129,72129,5,111,75,0,2009,A,,"San Lorenzo Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,20,44,288290,261025,7182,127,6589,3.1571633924,,13.45,2.13,1.06,1.66,1.1,0.5,0.5
72131,72131,5,111,75,0,2009,A,,"San Sebastian Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,87,265,1578177,1468394,61610,115,5967,2.8591279348,,30.71,12.67,7.47,12.13,11.04,0.59,0.59
72133,72133,5,111,75,0,2009,A,,"Santa Isabel Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,30,1636,15438024,10693045,504667,181,9436,4.5213224724,,36.73,68.73,66.52,59.31,55.45,0.97,0.97
72135,72135,5,111,75,0,2009,A,,"Toa Alta Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,17,195743,98886,2501,223,11571,5.5443219933,,3.54,1.11,1.15,1.19,0.71,1.04,1.03
72137,72137,5,111,75,0,2009,A,N,"Toa Baja Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,1.13,0,0,0,0,0,0
72139,72139,5,111,75,0,2009,A,,"Trujillo Alto Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,31,383996,259883,7511,238,12387,5.9353138476,,2.47,0.67,0.85,0.96,0.65,1.26,1.27
72141,72141,5,111,75,0,2009,A,,"Utuado Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,105,244,1417345,1355645,38910,112,5817,2.7872544322,,64.84,15,7.09,26.05,17.9,0.47,0.47
72145,72145,5,111,75,0,2009,A,,"Vega Baja Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,34,377004,240427,7442,211,10981,5.2616195496,,3.57,0.93,0.71,0.93,0.64,0.75,0.76
72147,72147,5,111,75,0,2009,A,N,"Vieques Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0
72149,72149,5,111,75,0,2009,A,N,"Villalba Municipio, Puerto Rico",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,20,0,0,0,0,0,0,0,N,27.16,0,0,0,0,0,0
